movieId_ref,tconst,primaryTitle,originalTitle,isAdult,startYear,runtimeMinutes,action,adult,adventure,animation,biography,comedy,crime,documentary,drama,family,fantasy,history,horror,romance,sci-fi,thriller,war,western,directors,writers,actors,averageRating,numVotes
10965,tt0415234,Red Doors,Red Doors,0,2005,90,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,nm1565392,nm1565392,['nm0002245'],6.6,976.0
10966,tt0373445,The Wendell Baker Story,The Wendell Baker Story,0,2005,99,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,"nm0005561,nm0932992",nm0005561,"['nm0005561', 'nm0001025', 'nm0889846']",5.5,5424.0
10967,tt0090881,Crawlspace,Crawlspace,0,1986,80,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,nm0227187,nm0227187,['nm0001428'],5.3,2661.0
10968,tt0468795,Linda Linda Linda,Linda Linda Linda,0,2005,114,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,nm0633729,"nm0467569,nm1978000,nm0633729",,7.6,2965.0
10969,tt0031516,Juarez,Juarez,0,1939,125,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,nm0226189,"nm0001379,nm0533418,nm0718140,nm0921268,nm0362274","['nm0612847', 'nm0000731', 'nm0001647']",7.3,1719.0
10970,tt0366721,Trilogy: The Weeping Meadow,Trilogia: To livadi pou dakryzei,0,2004,170,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,nm0000766,"nm0000766,nm0346096,nm0548316,nm0797792","['nm1655223', 'nm0035422', 'nm0173203']",7.9,3797.0
10971,tt0060959,Daisies,Sedmikrásky,0,1966,74,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,nm0161615,"nm0161615,nm0472695,nm0433059",,7.4,8091.0
10972,tt0398808,Bridge to Terabithia,Bridge to Terabithia,0,2007,96,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,nm0190780,"nm0830969,nm1547579,nm0665505","['nm1242688', 'nm0001598']",7.2,130070.0
10973,tt0369359,Dead Meat,Dead Meat,0,2004,80,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,nm1114700,nm1114700,"['nm2045505', 'nm1120021', 'nm1586935']",4.8,2111.0
10974,tt0076263,Killer of Sheep,Killer of Sheep,0,1978,80,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,nm0122344,nm0122344,"['nm0761572', 'nm0102856', 'nm0156072', 'nm0238563', 'nm3210254']",7.4,5397.0
10975,tt0021331,The Blood of a Poet,Le sang d'un poète,0,1932,55,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,nm0168413,nm0168413,['nm0729463'],7.5,5035.0
10976,tt0758743,Dirty Sanchez: The Movie,Dirty Sanchez: The Movie,0,2006,94,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,nm2401691,\N,"['nm0698052', 'nm1449626', 'nm1456613', 'nm1452039']",6.2,4104.0
10977,tt0376181,Shadows in the Sun,The Shadow Dancer,0,2005,100,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,nm0592436,nm0592436,"['nm0000172', 'nm0316284', 'nm0005045']",6.8,3603.0
10978,tt0076162,House,Hausu,0,1977,88,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,nm0643171,"nm0441554,nm0643168",,7.4,16208.0
10979,tt0822389,Kenny,Kenny,0,2006,99,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,nm0414814,"nm0414814,nm2037879","['nm2037879', 'nm2639506', 'nm2635146', 'nm2637705']",7.3,6103.0
10980,tt0473308,Waitress,Waitress,0,2007,108,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,nm0791248,nm0791248,"['nm0277213', 'nm0005438']",7.0,41463.0
10981,tt0418004,Neverwas,Neverwas,0,2005,103,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,nm0827750,nm0827750,"['nm0001173', 'nm0005212', 'nm0000560']",6.6,6227.0
10982,tt0039651,Record of a Tenement Gentleman,Nagaya shinshiroku,0,1947,72,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,nm0654868,"nm0407456,nm0654868","['nm0031812', 'nm0654712']",7.9,1509.0
10983,tt0417072,R-Point,Arpointeu,0,2004,107,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,nm0477456,"nm0477456,nm7894920","['nm1165487', 'nm0814171', 'nm1310525', 'nm1059154']",6.4,4761.0
10984,tt0395495,Catch and Release,Catch and Release,0,2006,124,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,nm0335666,nm0335666,"['nm0648249', 'nm0003620', 'nm0415382']",6.0,21674.0
10985,tt0475394,Smokin' Aces,Smokin' Aces,0,2006,109,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,nm0138620,nm0138620,"['nm0005315', 'nm0005351', 'nm0000501', 'nm0750826']",6.7,130778.0
10986,tt0397044,Blood and Chocolate,Blood and Chocolate,0,2007,98,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,nm0902290,"nm0472567,nm0484907,nm0458413","['nm0199215', 'nm0553648']",5.5,16536.0
10987,tt0799949,Epic Movie,Epic Movie,0,2007,86,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,"nm0294997,nm0783536","nm0294997,nm0783536","['nm0671980', 'nm0929609', 'nm0968405']",2.4,97248.0
10988,tt0425430,The Messengers,The Messengers,0,2007,90,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,"nm0659380,nm0161152","nm1187126,nm0267805","['nm0001518', 'nm0179173']",5.4,36400.0
10989,tt0490084,Because I Said So,Because I Said So,0,2007,102,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,nm0499724,"nm0394212,nm0625458","['nm0532683', 'nm0779866']",5.6,35599.0
10990,tt0367959,Hannibal Rising,Hannibal Rising,0,2007,121,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,nm0916424,nm0365383,"['nm0880484', 'nm0406975', 'nm2049833']",6.2,96992.0
10991,tt0477051,Norbit,Norbit,0,2007,102,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,nm0005367,"nm0000552,nm0614151,nm0771065,nm0740115","['nm0000552', 'nm0187719', 'nm0694066']",4.0,62168.0
10992,tt0060168,Billy the Kid Versus Dracula,Billy the Kid Versus Dracula,0,1966,73,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,nm0064415,"nm0386973,nm0507289","['nm0001017', 'nm0183900']",3.2,1292.0
10993,tt0139820,The Red Angel,Akai tenshi,0,1966,95,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,nm0557945,"nm0034840,nm0440383","['nm0038951', 'nm0442955']",7.9,1109.0
10994,tt0469754,The Boss of It All,Direktøren for det hele,0,2006,99,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,nm0001885,nm0001885,"['nm0016850', 'nm0304644', 'nm0296144', 'nm0259574']",6.7,10208.0
10995,tt0380268,Cocaine Cowboys,Cocaine Cowboys,0,2006,118,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,nm0179117,\N,,7.9,11767.0
10996,tt0441774,Lonely Hearts,Lonely Hearts,0,2006,108,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,nm0733149,nm0733149,"['nm0000237', 'nm0001467', 'nm0001254']",6.5,19311.0
10997,tt0382932,Ratatouille,Ratatouille,0,2007,111,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,"nm0083348,nm0684342","nm0083348,nm0684342,nm0135296,nm1486235,nm1271884,nm0677037","['nm0004951', 'nm0738918', 'nm0652663', 'nm0000453']",8.0,570005.0
10998,tt0428541,Five Fingers,Five Fingers,0,2006,87,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,nm0539803,"nm0862045,nm0539803",['nm0000401'],6.4,7481.0
10999,tt0377079,Izo,Izo,0,2004,128,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,nm0586281,nm1191231,"['nm0879764', 'nm1425619', 'nm0559430', 'nm1107026']",6.2,4209.0
11000,tt0055093,Lola,Lola,0,1961,90,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,nm0218840,nm0218840,"['nm0584879', 'nm0362096', 'nm0778792']",7.6,4233.0
11001,tt0401711,"Paris, je t'aime","Paris, je t'aime",0,2006,120,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,"nm0687913,nm0758574,nm0005628,nm0840485,nm0858680,nm0668247,nm0622112,nm0878756,nm0481418,nm0236313,nm0190859,nm0001814,nm0000127,nm0170043,nm0001054,nm0001053,nm0158984,nm0149446,nm1440846,nm0041474,nm0000801,nm0000367","nm0138894,nm1440846,nm0687913,nm0074488,nm0149446,nm0001814,nm0001054,nm0001053,nm0758574,nm0858680,nm0236313,nm1102709,nm2261075,nm0170043,nm0840485,nm0158984,nm0190859,nm0000801,nm0005628,nm0481418,nm0622112,nm0000127,nm0878756,nm0001687,nm0668247,nm2700377,nm0041474,nm0740167,nm1965665,nm2099207",,7.3,67658.0
11002,tt0469263,The Astronaut Farmer,The Astronaut Farmer,0,2006,104,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,nm0689187,"nm0689185,nm0689187","['nm0000671', 'nm0001136', 'nm1302735']",6.3,21250.0
11003,tt0432972,Murk,Mørke,0,2005,124,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,nm0423804,"nm0421314,nm0423804","['nm0509263', 'nm0110334']",6.8,2494.0
11004,tt0478024,SPL: Kill Zone,SPL: Sha po lang,0,2005,93,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,nm0948159,"nm0948159,nm0844032,nm1210422","['nm0947447', 'nm0945189', 'nm0005033', 'nm0943104']",7.1,10436.0
11005,tt0056210,Mafioso,Mafioso,0,1962,105,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,nm0490444,"nm0044156,nm0142282,nm0274659,nm0408488,nm0769249","['nm0814773', 'nm0040962']",7.7,1989.0
11006,tt0482527,It's a Boy Girl Thing,It's a Boy Girl Thing,0,2006,95,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,nm0403541,"nm0213017,nm2050680","['nm0954225', 'nm0431451']",6.3,36972.0
11007,tt0066115,Myra Breckinridge,Myra Breckinridge,0,1970,94,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,nm0765398,"nm0000683,nm0765398,nm0318429","['nm0001379', 'nm0715643']",4.3,2527.0
11008,tt0084861,Vice Squad,Vice Squad,0,1982,97,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,nm0792446,"nm0397590,nm0676546,nm0642057,nm0792446","['nm0841795', 'nm0369567', 'nm0785277']",6.4,1577.0
11009,tt0396042,The Ugly Duckling and Me!,The Ugly Duckling and Me!,0,2006,89,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,"nm0373798,nm0478172","nm0026153,nm0373798,nm1109481,nm0478172","['nm0428901', 'nm0878760', 'nm1232712']",5.5,2261.0
11010,tt0469062,Danika,Danika,0,2006,79,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,nm1033517,nm1980050,['nm0131807'],5.7,3170.0
11011,tt0444182,Days of Glory,Indigènes,0,2006,128,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,nm0098953,"nm0098953,nm0520569","['nm0618651', 'nm0954704', 'nm0098793', 'nm0213354']",7.1,13233.0
11012,tt0406216,Schizo,Shiza,0,2004,86,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,nm0648344,"nm0091076,nm0648344","['nm1588603', 'nm1588769', 'nm0837744']",7.2,942.0
11013,tt0450340,Unknown,Unknown,0,2006,85,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,nm1868746,nm1564589,"['nm0001029', 'nm0001427', 'nm0001592']",6.5,28033.0
11014,tt0379473,Ringers: Lord of the Fans,Ringers: Lord of the Fans,0,2005,97,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,nm1441129,"nm1440958,nm1441129",['nm0597480'],6.3,676.0
11015,tt0027672,Sisters of the Gion,Gion no shimai,0,1936,69,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,nm0003226,"nm0475520,nm0003226,nm0406808","['nm0793337', 'nm0793879']",7.6,2071.0
11016,tt0425601,Trailer Park Boys: The Movie,Trailer Park Boys: The Movie,0,2006,95,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,nm0154104,"nm0154104,nm1036211","['nm1036211', 'nm1033215', 'nm1034266']",7.3,11280.0
11017,tt0259324,Ghost Rider,Ghost Rider,0,2007,114,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,nm0425756,nm0425756,"['nm0000115', 'nm0000385', 'nm1668265']",5.2,207359.0
11018,tt0401997,Breach,Breach,0,2007,110,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,nm0712753,"nm0563240,nm0745360,nm0712753","['nm0177933', 'nm0000202', 'nm0371660']",7.0,55439.0
11019,tt0778661,Daddy's Little Girls,Daddy's Little Girls,0,2007,100,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,nm1347153,nm1347153,"['nm0252961', 'nm0001283']",5.6,6604.0
11020,tt0758766,Music and Lyrics,Music and Lyrics,0,2007,96,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,nm0492909,nm0492909,"['nm0000424', 'nm2187603', 'nm0045813']",6.5,90729.0
11021,tt0481369,The Number 23,The Number 23,0,2007,98,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,nm0001708,nm2043734,"['nm0000120', 'nm0503567', 'nm0396812']",6.4,183338.0
11022,tt0499554,Reno 911!: Miami,Reno 911!: Miami,0,2007,84,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,nm0304830,"nm0304830,nm0502073,nm0448486","['nm0502073', 'nm0304830', 'nm0517448']",6.0,25426.0
11023,tt0462200,Black Snake Moan,Black Snake Moan,0,2006,116,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,nm0108132,nm0108132,"['nm0000168', 'nm0005493']",7.0,57934.0
11024,tt0375785,Gray Matters,Gray Matters,0,2006,96,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,nm1419060,nm1419060,['nm0146915'],5.8,6520.0
11025,tt0463903,Be with Me,Be with Me,0,2005,93,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,nm0451799,"nm1949901,nm0451799,nm1953819","['nm1954971', 'nm1956263', 'nm2640621']",7.2,1560.0
11026,tt0077350,"Co mi zrobisz, jak mnie zlapiesz","Co mi zrobisz, jak mnie zlapiesz",0,1978,99,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,nm0054402,"nm0054402,nm0878957","['nm0468586', 'nm0668037', 'nm0878957']",7.7,1163.0
11027,tt0449121,loudQUIETloud: A Film About the Pixies,loudQUIETloud: A Film About the Pixies,0,2006,85,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,"nm0134682,nm0302266",\N,['nm1101451'],7.2,1247.0
11028,tt0476735,My Father and My Son,Babam ve Oglum,0,2005,108,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,nm1463981,nm1463981,"['nm1002038', 'nm0476334', 'nm2020015']",8.4,64541.0
11029,tt0432402,Factory Girl,Factory Girl,0,2006,90,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,nm0382584,"nm0561359,nm0598168,nm1771410","['nm0001602', 'nm0159789', 'nm0266422']",6.4,19963.0
11030,tt0075163,Salon Kitty,Salon Kitty,0,1976,129,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,nm0000972,"nm0170189,nm0208086,nm0299313,nm0000972,nm0635008","['nm0000918', 'nm0825952']",5.4,3314.0
11031,tt0435680,Kidulthood,Kidulthood,0,2006,89,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,nm0399630,nm0164929,"['nm1543989', 'nm0164929', 'nm0212563']",6.8,16793.0
11032,tt0063210,Lady in Cement,Lady in Cement,0,1968,93,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,nm0235066,"nm0016549,nm0348924","['nm0000069', 'nm0002017', 'nm0300010']",5.9,1702.0
11033,tt0094057,Street Trash,Street Trash,0,1987,91,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,nm0614013,"nm0296689,nm0614013","['nm0480123', 'nm0155723', 'nm0636595', 'nm3125507']",6.1,7852.0
11034,tt0060586,Fighting Elegy,Kenka erejî,0,1966,86,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,nm0840671,"nm0410952,nm0793881,nm0840686","['nm0847118', 'nm0442955']",7.2,1192.0
11035,tt0055399,Salvatore Giuliano,Salvatore Giuliano,0,1962,123,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,nm0742940,"nm0147599,nm0699039,nm0742940,nm0758357","['nm0938231', 'nm0709951', 'nm0953414', 'nm0070882']",7.4,2464.0
11036,tt0052805,First Man Into Space,First Man Into Space,0,1959,77,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,nm0206560,"nm0189875,nm0895446,nm0649560","['nm0860471', 'nm0249827', 'nm0044010']",5.5,1015.0
11037,tt0067229,I Drink Your Blood,I Drink Your Blood,0,1970,83,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,nm0244407,nm0244407,"['nm0080275', 'nm0666216']",6.0,2814.0
11038,tt0425112,Hot Fuzz,Hot Fuzz,0,2007,121,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,nm0942367,"nm0942367,nm0670408","['nm0670408', 'nm0296545', 'nm0293509', 'nm0631490']",7.9,420205.0
11039,tt0060287,Dead Heat on a Merry-Go-Round,Dead Heat on a Merry-Go-Round,0,1966,104,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,nm0320637,nm0320637,"['nm0000336', 'nm0712731']",6.1,984.0
11040,tt0078243,The 36th Chamber of Shaolin,Shao Lin san shi liu fang,0,1978,115,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,nm0514906,nm0393250,"['nm0514904', 'nm0516316', 'nm0514905', 'nm0160865']",7.8,12727.0
11041,tt0026663,Mad Love,Mad Love,0,1935,68,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,nm0005713,"nm0719165,nm0187693,nm0256880,nm0938439,nm0049721,nm0330390,nm0941138,nm1466696,nm1466810","['nm0000048', 'nm0166972', 'nm0372384']",7.3,3889.0
11042,tt0072317,The Trial of Billy Jack,The Trial of Billy Jack,0,1974,170,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,nm0490871,"nm0490871,nm0852255","['nm0490871', 'nm0412731']",4.7,1164.0
11043,tt0053244,The Savage Innocents,The Savage Innocents,0,1960,110,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,nm0712947,"nm0749200,nm0758357,nm0051738,nm0712947","['nm0000063', 'nm0321407', 'nm0000564']",7.1,1502.0
11044,tt0424938,Karla,Karla,0,2006,99,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,nm0070482,"nm0783365,nm0742029,nm0070482","['nm0172557', 'nm0000872']",5.5,5395.0
11045,tt0398883,The Consequences of Love,Le conseguenze dell'amore,0,2004,100,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,nm0815204,nm0815204,"['nm0785842', 'nm0316271', 'nm0050744']",7.6,13216.0
11046,tt0465188,Golden Door,Nuovomondo,0,2006,118,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,nm0187740,nm0187740,"['nm0024188', 'nm0001704']",6.9,4509.0
11047,tt0320042,Kamchatka,Kamchatka,0,2002,106,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,nm0686304,"nm0276655,nm0686304","['nm0201857', 'nm0022765']",7.2,3052.0
11048,tt0036104,The Leopard Man,The Leopard Man,0,1943,66,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,nm0869664,"nm0942027,nm0215085,nm0941280",['nm0641454'],6.9,3984.0
11049,tt0474622,Family Law,Derecho de familia,0,2006,102,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,nm0122184,nm0122184,"['nm0376655', 'nm0324496', 'nm1734654']",6.9,1398.0
11050,tt0067047,Emil i Lönneberga,Emil i Lönneberga,0,1971,95,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,nm0375224,nm0511807,"['nm0645080', 'nm0249735']",7.2,3454.0
11051,tt0067647,The Canterbury Tales,I racconti di Canterbury,0,1972,111,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,nm0001596,"nm0001596,nm0154257","['nm0341518', 'nm0205793', 'nm0162948']",6.5,5708.0
11052,tt0386862,The Forest for the Trees,Der Wald vor lauter Bäumen,0,2003,81,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,nm0011752,nm0011752,['nm0627068'],7.3,1330.0
11053,tt0435705,Next,Next,0,2007,96,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,nm0848414,"nm0325778,nm0378144,nm0076602,nm0001140","['nm0000115', 'nm0470981']",6.2,138895.0
11054,tt0443456,Breaking and Entering,Breaking and Entering,0,2006,120,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,nm0005237,nm0005237,"['nm0000179', 'nm0293509']",6.5,21155.0
11055,tt0399738,Changing Times,Les temps qui changent,0,2004,94,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,nm0029242,"nm0029242,nm0349927,nm0094726","['nm0000367', 'nm0577841', 'nm0956026']",6.2,1523.0
11056,tt0301555,God Grew Tired of Us,God Grew Tired of Us: The Story of Lost Boys of Sudan,0,2006,89,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,"nm2197168,nm1077724",nm1077724,,7.9,2646.0
11057,tt0492466,Iraq in Fragments,Iraq in Fragments,0,2006,94,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,nm1228118,\N,,7.3,1346.0
11058,tt0454776,Amazing Grace,Amazing Grace,0,2006,118,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,nm0000776,nm1140275,"['nm0344435', 'nm0001215', 'nm0002091']",7.5,22797.0
11059,tt0418110,Romanzo Criminale,Romanzo criminale,0,2005,152,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,nm0686375,"nm1145142,nm0750048,nm0677758,nm0686375","['nm0744107', 'nm0269419', 'nm0763216']",7.2,7750.0
11060,tt0264323,2001 Maniacs,2001 Maniacs,0,2005,87,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,nm0838374,"nm0462146,nm0838374","['nm0000387', 'nm0004709', 'nm1152653']",5.4,11339.0
11061,tt0092226,Wise Guys,Wise Guys,0,1986,100,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,nm0000361,"nm0303032,nm0825799","['nm0000362', 'nm0685472', 'nm0000172', 'nm0788829']",5.6,4876.0
11062,tt0094118,Teen Wolf Too,Teen Wolf Too,0,1987,95,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,nm0500609,"nm0517188,nm0918861,nm0471352","['nm0000867', 'nm0040014', 'nm0761190']",3.3,9490.0
11063,tt0055858,La Commare Secca,La commare secca,0,1962,88,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,nm0000934,"nm0001596,nm0000934,nm0162952","['nm0749568', 'nm0211246', 'nm0162012', 'nm0499361']",6.9,1896.0
11064,tt0120186,Body Count,Body Count,0,1998,85,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,nm0666640,nm0936673,"['nm0000325', 'nm0000491', 'nm0000609']",5.5,1694.0
11065,tt0443706,Zodiac,Zodiac,0,2007,157,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,nm0000399,"nm0888743,nm1172196","['nm0350453', 'nm0000375', 'nm0749263', 'nm0000381']",7.7,384701.0
11066,tt0425379,I'm the Angel of Death: Pusher III,Pusher III,0,2005,90,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,nm0716347,nm0716347,"['nm0121519', 'nm0479637', 'nm0403877']",7.3,12072.0
11067,tt0496436,White Noise 2: The Light,White Noise 2: The Light,0,2007,99,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,nm0527261,nm1107639,"['nm0277213', 'nm0265492', 'nm0391738']",5.7,12174.0
11068,tt0486946,Wild Hogs,Wild Hogs,0,2007,100,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,nm0065608,nm0178589,"['nm0000741', 'nm0001454', 'nm0000237', 'nm0000513']",5.9,108576.0
11069,tt0420757,Man About Town,Man About Town,0,2006,96,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,nm0082802,nm0082802,"['nm0000255', 'nm0000092', 'nm0050458']",5.6,7183.0
11070,tt0459929,First on the Moon,Pervye na Lune,0,2005,75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,nm1922735,"nm3066255,nm0945398","['nm2195610', 'nm2189892', 'nm2189921']",6.9,602.0
11071,tt0385842,Wolf,El Lobo,0,2004,125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,nm0183984,nm1509740,"['nm0708790', 'nm0635330', 'nm0180580']",7.0,3233.0
11072,tt0088326,Unfaithfully Yours,Unfaithfully Yours,0,1984,96,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,nm0956052,"nm0002545,nm0193224,nm0001469,nm0458228","['nm0001545', 'nm0000800', 'nm0000983']",6.0,2277.0
11073,tt0033253,The Westerner,The Westerner,0,1940,100,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,nm0943758,"nm0842485,nm0124002,nm0482193,nm0122446,nm0375484,nm0478541,nm0629580","['nm0000011', 'nm0000974', 'nm0831872']",7.5,4444.0
11074,tt0482629,The Ultimate Gift,The Ultimate Gift,0,2006,114,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,nm0756935,"nm0570941,nm2052061","['nm0298221', 'nm0001258', 'nm0167850']",7.4,16274.0
11075,tt0416449,300,300,0,2006,117,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,nm0811583,"nm0811583,nm0426500,nm1290582,nm0588340,nm2241067","['nm0124930', 'nm0920992', 'nm0922035']",7.7,685604.0
11076,tt0475937,The Abandoned,The Abandoned,0,2006,99,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,nm0148511,"nm0403963,nm0148511,nm0822582","['nm0734558', 'nm0331477', 'nm0304282']",5.6,11968.0
11077,tt0045943,Julius Caesar,Julius Caesar,0,1953,120,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,nm0000581,"nm0000636,nm0000581","['nm0129894', 'nm0000008', 'nm0000051', 'nm0000024']",7.4,9304.0
